False Positive Rate,True Positive Rate,Threshold
0.4325759707371975,0.9897959183673469,2.0351151780038637e-05
0.432611142374789,0.9897959183673469,2.035047965528607e-05
0.4338949071468768,0.9897959183673469,2.0246367637672586e-05
0.4339300787844682,0.9897959183673469,2.0244136911817876e-05
0.4358293472144063,0.9897959183673469,2.0070084472069902e-05
0.43586451885199773,0.9897959183673469,2.006836041334041e-05
0.4388541080472707,0.9897959183673469,1.9792939740457996e-05
0.43888927968486213,0.9897959183673469,1.9792028634409137e-05
0.44096440630275746,0.9897959183673469,1.963169925889534e-05
0.4410171637591446,0.9897959183673469,1.962929452768957e-05
0.44154473832301633,0.9897959183673469,1.959016349984702e-05
0.44157990996060775,0.9897959183673469,1.9590087039227876e-05
0.4448860438942037,0.9897959183673469,1.9299418745205326e-05
0.44492121553179514,0.9897959183673469,1.929536160364353e-05
0.4452729319077096,0.9897959183673469,1.9264486682792212e-05
0.4453081035453011,0.9897959183673469,1.9264405558671092e-05
0.44657428249859316,0.9897959183673469,1.9151174943513875e-05
0.4466094541361846,0.9897959183673469,1.9150582964486764e-05
0.4478580472706809,0.9897959183673469,1.904567680714281e-05
0.44791080472706807,0.9897959183673469,1.9044827807895222e-05
0.4479987338210467,0.9897959183673469,1.9040042017235893e-05
0.44803390545863814,0.9897959183673469,1.90390814291013e-05
0.44880768148565,0.9897959183673469,1.8979531638054708e-05
0.4488428531232414,0.9897959183673469,1.8979404967972583e-05
0.45538477771525043,0.9897959183673469,1.84977703996055e-05
0.45541994935284186,0.9897959183673469,1.849761525405114e-05
0.45564856499718626,0.9897959183673469,1.8484632318747104e-05
0.45568373663477774,0.9897959183673469,1.848348047801329e-05
0.45712577377602703,0.9897959183673469,1.836430671419159e-05
0.45716094541361846,0.9897959183673469,1.8360888304241278e-05
0.45745990433314576,0.9897959183673469,1.834641127606282e-05
0.4574950759707372,0.9897959183673469,1.83456504054264e-05
0.4586381541924592,0.9897959183673469,1.825885263963676e-05
0.45867332583005066,0.9897959183673469,1.825744641340185e-05
0.4634039110861002,0.9897959183673469,1.7926471661135103e-05
0.4634390827236916,0.9897959183673469,1.792619756076566e-05
0.4650393922341024,0.9897959183673469,1.781191815167005e-05
0.46509214969048956,0.9897959183673469,1.781069474591327e-05
0.46729037703995496,0.9897959183673469,1.7647468957623787e-05
0.46732554867754644,0.9897959183673469,1.7646580760903e-05
0.46929516038266744,0.9897959183673469,1.7526554762819095e-05
0.46929516038266744,1.0,1.7524954450284205e-05
0.46941826111423746,1.0,1.7515803102697792e-05
0.46945343275182894,1.0,1.7514940327309618e-05
0.47043823860438944,1.0,1.7435684579970743e-05
0.47047341024198086,1.0,1.74347926323963e-05
0.4714406302757456,1.0,1.7374281415625666e-05
0.4714758019133371,1.0,1.7373838990801608e-05
0.47448297692740576,1.0,1.718496670895563e-05
0.4745181485649972,1.0,1.7183698927771414e-05
0.47472917839054585,1.0,1.7171406095483615e-05
0.474781935846933,1.0,1.717133040511302e-05
0.47592501406865506,1.0,1.7086323313928746e-05
0.4759601857062465,1.0,1.708618206986613e-05
0.47631190208216095,1.0,1.706483894064822e-05
0.4763470737197524,1.0,1.7063723823234344e-05
0.4777011817670231,1.0,1.6966207235429206e-05
0.4777363534046145,1.0,1.6965575519076905e-05
0.4783342712436691,1.0,1.6913337356544056e-05
0.47836944288126054,1.0,1.6912381339909032e-05
0.47949493528418685,1.0,1.683840907254888e-05
0.4795301069217783,1.0,1.6838153052256524e-05
0.4796004501969612,1.0,1.683567145939614e-05
0.4796356218345526,1.0,1.6835093387324428e-05
0.483803460889139,1.0,1.656641270013901e-05
0.48383863252673043,1.0,1.6564536561435432e-05
0.48390897580191333,1.0,1.6558187560517288e-05
0.48397931907709624,1.0,1.6557429998413637e-05
0.48658202025886327,1.0,1.637902200640517e-05
0.4866171918964547,1.0,1.6378275767104737e-05
0.48710959482273497,1.0,1.6339325192176786e-05
0.4871447664603264,1.0,1.6338697220190136e-05
0.4874788970174451,1.0,1.63159537556385e-05
0.4875140686550366,1.0,1.6315670621605996e-05
0.48781302757456385,1.0,1.6304256267267442e-05
0.48784819921215533,1.0,1.630402602829986e-05
0.4939328925154755,1.0,1.5925705070873946e-05
0.493968064153067,1.0,1.5925635897974425e-05
0.49490011254924027,1.0,1.58711861502323e-05
0.4949528700056275,1.0,1.5870402536709757e-05
0.4955332020258863,1.0,1.583603971022619e-05
0.4955683736634778,1.0,1.583561695568564e-05
0.49592009003939225,1.0,1.582003623829698e-05
0.4959728474957794,1.0,1.5818858810501145e-05
0.49657076533483396,1.0,1.5780306509251446e-05
0.49660593697242544,1.0,1.577805764623538e-05
0.4984876195835678,1.0,1.56683974025288e-05
0.4985227912211593,1.0,1.5668322405765696e-05
0.49934932470455823,1.0,1.562233334137621e-05
0.4993844963421497,1.0,1.5622088950619925e-05
0.5012837647720878,1.0,1.5505956616159172e-05
0.5013189364096793,1.0,1.550571901376929e-05
0.5029895891952729,1.0,1.5410557750306505e-05
0.5030247608328644,1.0,1.5410099445447113e-05
0.503868880135059,1.0,1.537783157110744e-05
0.5039040517726505,1.0,1.5376884463117017e-05
0.5046778277996623,1.0,1.5331753341825027e-05
0.5047129994372538,1.0,1.5330864778926596e-05
0.505082301631964,1.0,1.5313165169686946e-05
0.5051174732695555,1.0,1.5312519522044645e-05
