Precision,Recall,Threshold
0.0023260229754106143,1.0,6.600257328449928e-06
0.0023260781847095962,1.0,6.60054627740838e-06
0.0023261333966294803,1.0,6.600923149938911e-06
0.0023261886111704527,1.0,6.601009084946094e-06
0.0023262438283327,1.0,6.601605232772873e-06
0.0023262990481164097,1.0,6.601812673882639e-06
0.002326354270521768,1.0,6.602367160267657e-06
0.0023264094955489614,1.0,6.602460393241438e-06
0.002326464723198177,1.0,6.602515272379737e-06
0.002326519953469601,1.0,6.6031403276006325e-06
0.0023265751863634204,1.0,6.603164258609799e-06
0.0023266304218798224,1.0,6.603557622649705e-06
0.0023266856600189932,1.0,6.603918336092702e-06
0.00232674090078112,1.0,6.603953615755749e-06
0.0023267961441663897,1.0,6.6041926280239695e-06
0.0023268513901749887,1.0,6.604808233347639e-06
0.002326906638807104,1.0,6.6049033987773136e-06
0.002326961890062923,1.0,6.6054228427462e-06
0.002327017143942632,1.0,6.605643812396713e-06
0.002327072400446418,1.0,6.606390822363368e-06
0.002327127659574468,1.0,6.606741809733092e-06
0.0023271829213269693,1.0,6.60723439708358e-06
0.0023272381857041085,1.0,6.607260287923719e-06
0.0023272934527060725,1.0,6.607299326651786e-06
0.0023273487223330483,1.0,6.608247015802165e-06
0.0023274039945852232,1.0,6.608294017419076e-06
0.0023274592694627846,1.0,6.6083284093762604e-06
0.0023275145469659184,1.0,6.608374198006504e-06
0.002327569827094813,1.0,6.608991705305609e-06
0.0023276251098496544,1.0,6.609088680148852e-06
0.0023276803952306303,1.0,6.609177122223826e-06
0.0023277356832379277,1.0,6.610819541677653e-06
0.002327790973871734,1.0,6.610897812672235e-06
0.0023278462671322358,1.0,6.611391719796564e-06
0.002327901563019621,1.0,6.614036318380799e-06
0.0023279568615340762,1.0,6.615010830634321e-06
0.0023280121626757886,1.0,6.615256673136738e-06
0.002328067466444946,1.0,6.615610366324628e-06
0.0023281227728417352,1.0,6.6157678480346204e-06
0.0023281780818663438,1.0,6.6161769610377345e-06
0.0023282333935189586,1.0,6.616532231486409e-06
0.002328288707799767,1.0,6.6176673979924045e-06
0.002328344024708957,1.0,6.617995040418618e-06
0.0023283993442467154,1.0,6.618014489230614e-06
0.0023284546664132295,1.0,6.618342384233161e-06
0.0023285099912086866,1.0,6.618803712834283e-06
0.0023285653186332746,1.0,6.619028534219214e-06
0.002328620648687181,1.0,6.619152603972149e-06
0.002328675981370592,1.0,6.619475344427874e-06
0.0023287313166836963,1.0,6.620165091047121e-06
0.002328786654626681,1.0,6.620189757266575e-06
0.0023288419951997337,1.0,6.620974418729597e-06
0.0023288973384030416,1.0,6.6218755557725665e-06
0.0023289526842367927,1.0,6.622728480192911e-06
0.002329008032701174,1.0,6.623276887330976e-06
0.0023290633837963733,1.0,6.623293179736026e-06
0.002329118737522578,1.0,6.624044362571545e-06
0.002329174093879976,1.0,6.624227360608718e-06
0.002329229452868755,1.0,6.624529583749291e-06
0.002329284814489102,1.0,6.625415223203109e-06
0.0023293401787412055,1.0,6.625450618709536e-06
0.0023293955456252526,1.0,6.62589253472912e-06
0.002329450915141431,1.0,6.626412845033444e-06
0.0023295062872899282,1.0,6.626431275909896e-06
0.0023295616620709328,1.0,6.626625938437812e-06
0.0023296170394846317,1.0,6.6266618387659036e-06
0.002329672419531213,1.0,6.6267149036262275e-06
0.0023297278022108643,1.0,6.627214446813352e-06
0.002329783187523773,1.0,6.627242383937271e-06
0.002329838575470128,1.0,6.627376341400268e-06
0.0023298939660501166,1.0,6.627711009857536e-06
0.0023299493592639263,1.0,6.6278302297513485e-06
0.002330004755111745,1.0,6.628234498943395e-06
0.002330060153593761,1.0,6.628532427965061e-06
0.002330115554710162,1.0,6.628571770837371e-06
0.002330170958461136,1.0,6.6297224209525434e-06
0.002330226364846871,1.0,6.629897168445631e-06
0.0023302817738675543,1.0,6.631420792845724e-06
0.002330337185523375,1.0,6.631967567763792e-06
0.00233039259981452,1.0,6.63262396933018e-06
0.0023304480167411776,1.0,6.633225425897393e-06
0.0023305588585017835,1.0,6.633823067645401e-06
0.002330614283336108,1.0,6.633989965043626e-06
0.002330669710806697,1.0,6.634001620940708e-06
0.0023307251409137395,1.0,6.635175506786878e-06
0.002330780573657423,1.0,6.635668255249e-06
0.0023308360090379355,1.0,6.6357611592922775e-06
0.002330891447055466,1.0,6.6358099238794325e-06
0.0023309468877102013,1.0,6.636116982406298e-06
0.002331002331002331,1.0,6.636800950031962e-06
0.0023310577769320427,1.0,6.636983951144825e-06
0.002331113225499524,1.0,6.63771219907393e-06
0.0023311686767049644,1.0,6.637998126769941e-06
0.0023312241305485514,1.0,6.639243142195599e-06
0.002331279587030473,1.0,6.639375531829787e-06
0.002331335046150918,1.0,6.6393835413317725e-06
0.002331390507910075,1.0,6.639547511295854e-06
0.0023314459723081317,1.0,6.6395923763527225e-06
0.0023315014393452765,1.0,6.640164869539253e-06
0.0023315569090216976,1.0,6.640338085162926e-06
0.002331612381337584,1.0,6.641451908772398e-06
0.002331667856293124,1.0,6.641704825814155e-06
0.0023317233338885053,1.0,6.6419027500607305e-06
0.002331778814123917,1.0,6.641979392379479e-06
0.002331834296999548,1.0,6.64360180591606e-06
0.0023318897825155855,1.0,6.645028405315338e-06
0.0023319452706722188,1.0,6.6452085487555835e-06
0.0023320007614696363,1.0,6.646571586513527e-06
0.0023320562549080264,1.0,6.646664684194651e-06
0.002332111750987578,1.0,6.64734412038476e-06
0.002332167249708479,1.0,6.647966625599389e-06
0.0023322227510709187,1.0,6.648038814916253e-06
0.002332278255075085,1.0,6.648164569247633e-06
0.0023323337617211673,1.0,6.648298631956264e-06
0.0023323892710093532,1.0,6.6483181013122365e-06
0.0023324447829398322,1.0,6.6483925041325535e-06
0.002332500297512793,1.0,6.648435834786419e-06
0.0023325558147284237,1.0,6.649099818690096e-06
0.002332611334586914,1.0,6.64920044708476e-06
0.0023326668570884507,1.0,6.649274513935254e-06
0.0023327223822332244,1.0,6.649292957400058e-06
0.0023327779100214235,1.0,6.64990072223299e-06
0.0023328334404532363,1.0,6.650401491736347e-06
0.0023328889735288517,1.0,6.650861295241669e-06
0.0023329445092484585,1.0,6.651847728929383e-06
0.0023330000476122457,1.0,6.652244465421077e-06
0.0023330555886204025,1.0,6.652338632829975e-06
0.0023331111322731166,1.0,6.652524710260992e-06
0.0023331666785705784,1.0,6.652694655965776e-06
0.0023332222275129757,1.0,6.653667526911496e-06
0.0023332777791004976,1.0,6.653968681861844e-06
0.0023333333333333335,1.0,6.654386970905515e-06
0.0023333888902116718,1.0,6.654396677796155e-06
0.002333444449735702,1.0,6.65554842982813e-06
0.0023335000119056124,1.0,6.65559926178678e-06
0.0023335555767215925,1.0,6.655844547456091e-06
0.0023336111441838313,1.0,6.6558941686712085e-06
0.002333666714292518,1.0,6.656761888252708e-06
0.002333722287047841,1.0,6.656764224798973e-06
0.0023337778624499903,1.0,6.656975666954285e-06
0.0023338334404991545,1.0,6.6569954442613714e-06
0.0023338890211955228,1.0,6.657073242310972e-06
0.002333944604539284,1.0,6.657441436991384e-06
0.002334000190530628,1.0,6.6588026304850425e-06
0.002334055779169743,1.0,6.6590116567988495e-06
0.002334111370456819,1.0,6.65905091315565e-06
0.002334166964392045,1.0,6.65960607199186e-06
0.0023342225609756097,1.0,6.659787235629449e-06
0.002334278160207703,1.0,6.660366156469262e-06
0.0023343337620885143,1.0,6.6605461275050385e-06
0.002334389366618232,1.0,6.660640204497822e-06
0.0023344449737970462,1.0,6.6613008617261416e-06
0.002334500583625146,1.0,6.662144796496535e-06
0.0023345561961027207,1.0,6.662381834270557e-06
0.0023346118112299594,1.0,6.6627892551431635e-06
0.0023346674290070516,1.0,6.662794874230101e-06
0.002334723049434187,1.0,6.663087288271931e-06
0.0023347786725115547,1.0,6.66316387433173e-06
0.0023348342982393443,1.0,6.663365787060325e-06
0.0023348899266177454,1.0,6.664073666512764e-06
0.0023349455576469466,1.0,6.6650139538954864e-06
0.0023350011913271383,1.0,6.665218812134186e-06
0.0023350568276585097,1.0,6.666498002100169e-06
0.0023351124666412507,1.0,6.666649557308877e-06
0.00233516810827555,1.0,6.66688999667566e-06
0.0023352237525615977,1.0,6.6674853847374096e-06
0.002335279399499583,1.0,6.668647431681136e-06
0.002335335049089696,1.0,6.66915572220765e-06
0.0023353907013321257,1.0,6.66971436192463e-06
0.0023354463562270627,1.0,6.669875220289997e-06
0.0023355020137746955,1.0,6.6700281822150655e-06
0.0023355576739752144,1.0,6.670603826367886e-06
0.002335613336828809,1.0,6.670746055378842e-06
0.002335669002335669,1.0,6.670781548305487e-06
0.0023357246704959838,1.0,6.672249187552946e-06
0.002335780341309944,1.0,6.672406805172004e-06
0.002335836014777738,1.0,6.67246900051749e-06
0.002335891690899557,1.0,6.672734270738141e-06
0.0023359473696755893,1.0,6.673179790656223e-06
0.002336003051106026,1.0,6.673353634167046e-06
0.0023360587351910563,1.0,6.673953590445214e-06
0.0023361144219308703,1.0,6.674140803742959e-06
0.0023361701113256573,1.0,6.674287842158688e-06
0.0023362258033756077,1.0,6.674395592674633e-06
0.0023362814980809115,1.0,6.675403950510388e-06
0.0023363371954417587,1.0,6.67548213851738e-06
0.002336392895458338,1.0,6.675609060789888e-06
0.002336448598130841,1.0,6.6756460348780504e-06
0.002336504303459457,1.0,6.67582054353593e-06
0.0023365600114443755,1.0,6.676193936565669e-06
0.002336615722085787,1.0,6.676494493100419e-06
0.0023366714353838815,1.0,6.6766947868238246e-06
0.0023367271513388493,1.0,6.676742874903521e-06
0.00233678286995088,1.0,6.676776165013208e-06
0.0023368385912201635,1.0,6.677717370784642e-06
0.0023368943151468903,1.0,6.677727143500927e-06
0.002336950041731251,1.0,6.678147490092861e-06
0.0023370057709734345,1.0,6.679063755952734e-06
0.002337117237432033,1.0,6.679072789930521e-06
0.002337172974648828,1.0,6.679080003848161e-06
0.002337228714524207,1.0,6.67961073525835e-06
0.0023372844570583606,1.0,6.679668560318946e-06
0.002337340202251479,1.0,6.679709232021573e-06
0.0023373959501037517,1.0,6.679990033271499e-06
0.00233745170061537,1.0,6.680655793314464e-06
0.0023375074537865235,1.0,6.680731946917578e-06
0.002337563209617403,1.0,6.6815706161625785e-06
0.0023376189681081983,1.0,6.681936262694387e-06
0.0023376747292591002,1.0,6.682501669796252e-06
0.002337730493070299,1.0,6.683590274759868e-06
0.002337786259541985,1.0,6.683762287213305e-06
0.002337842028674348,1.0,6.684204091814464e-06
0.0023378978004675796,1.0,6.684270807098116e-06
0.002338009352037408,1.0,6.685272786837684e-06
0.002338065131814386,1.0,6.685638920901753e-06
0.002338120914252994,1.0,6.686027891551547e-06
0.0023381766993534224,1.0,6.686043736022513e-06
0.002338232487115862,1.0,6.6868837557108384e-06
0.0023382882775405023,1.0,6.687087308366981e-06
0.002338344070627535,1.0,6.687151733412317e-06
0.0023383998663771507,1.0,6.6873723190473896e-06
0.002338455664789539,1.0,6.688296319505036e-06
0.0023385114658648915,1.0,6.6884705583071635e-06
0.002338567269603398,1.0,6.688820779756476e-06
0.00233862307600525,1.0,6.6900101211831184e-06
0.0023386788850706377,1.0,6.6902632775037066e-06
0.002338734696799752,1.0,6.690288887764071e-06
0.0023387905111927833,1.0,6.690462684292717e-06
0.0023388463282499224,1.0,6.690797253949347e-06
0.0023389021479713603,1.0,6.691345628620936e-06
0.0023389579703572876,1.0,6.693085998308246e-06
0.0023390137954078954,1.0,6.693347218707822e-06
0.002339069623123374,1.0,6.693609064718033e-06
0.0023391254535039146,1.0,6.693678215332602e-06
0.0023391812865497076,1.0,6.693742120405783e-06
0.002339237122260944,1.0,6.69405042871266e-06
0.0023392929606378156,1.0,6.695510428248457e-06
0.0023393488016805117,1.0,6.695677105035525e-06
0.0023394046453892245,1.0,6.696113187674597e-06
0.0023394604917641444,1.0,6.696248178879159e-06
0.0023395163408054622,1.0,6.696557185793254e-06
0.002339572192513369,1.0,6.696652916717886e-06
0.002339628046888056,1.0,6.696668711649784e-06
0.002339683903929714,1.0,6.697517574192323e-06
0.002339739763638534,1.0,6.6976077793530565e-06
0.0023397956260147075,1.0,6.6977924049895755e-06
0.002339907358769877,1.0,6.6988868995973e-06
0.002339963229149256,1.0,6.698933832072094e-06
0.002340019102196753,1.0,6.6999446363770175e-06
0.0023400749779125575,1.0,6.7000400599664264e-06
0.002340130856296862,1.0,6.700302637400233e-06
0.002340186737349858,1.0,6.700746646039776e-06
0.0023402426210717355,1.0,6.701295498857584e-06
0.0023402985074626867,1.0,6.702600804512026e-06
0.002340354396522902,1.0,6.702667767640268e-06
0.002340410288252573,1.0,6.702750110329189e-06
0.0023404661826518917,1.0,6.703169530014662e-06
0.002340522079721048,1.0,6.703281914837731e-06
0.002340577979460234,1.0,6.703348627103049e-06
0.002340633881869641,1.0,6.703397199973153e-06
0.0023406897869494604,1.0,6.703897191184323e-06
0.002340745694699883,1.0,6.7047927543973986e-06
0.002340801605121101,1.0,6.705001883446623e-06
0.0023408575182133047,1.0,6.705019109758102e-06
0.002340913433976686,1.0,6.7057536373555265e-06
0.0023409693524114373,1.0,6.7062022481484476e-06
0.002341025273517749,1.0,6.7063623203500766e-06
0.002341081197295812,1.0,6.706573434245358e-06
0.0023411371237458192,1.0,6.70677942010183e-06
0.0023411930528679614,1.0,6.7069976820095e-06
0.00234124898466243,1.0,6.707026549029398e-06
0.002341304919129417,1.0,6.708281435747747e-06
0.002341360856269113,1.0,6.709632587408988e-06
0.0023414167960817108,1.0,6.709833418653354e-06
0.002341472738567401,1.0,6.709930670074823e-06
0.0023415286837263757,1.0,6.710232422161843e-06
0.0023415846315588264,1.0,6.7109821926468905e-06
0.0023416405820649447,1.0,6.711086898287146e-06
0.0023416965352449225,1.0,6.711285355550576e-06
0.002341752491098951,1.0,6.711327223077837e-06
0.0023418084496272225,1.0,6.711515089207677e-06
0.002341864410829928,1.0,6.712059948458139e-06
0.00234192037470726,1.0,6.712136626323404e-06
0.0023419763412594096,1.0,6.712638665083696e-06
0.002342032310486569,1.0,6.7127048254735636e-06
0.00234208828238893,1.0,6.714738779603882e-06
0.002342144256966684,1.0,6.714804673236765e-06
0.0023422002342200236,1.0,6.715596846934434e-06
0.0023422562141491394,1.0,6.716600717444617e-06
0.0023423121967542245,1.0,6.7172609896263714e-06
0.00234236818203547,1.0,6.717277706184881e-06
0.0023424241699930683,1.0,6.7173111718797225e-06
0.002342480160627211,1.0,6.717378703737427e-06
0.0023425361539380902,1.0,6.717491241824887e-06
0.0023425921499258978,1.0,6.717656824980631e-06
0.0023426481485908255,1.0,6.718979560810736e-06
0.0023427041499330657,1.0,6.719745966410191e-06
0.0023427601539528103,1.0,6.719851854818974e-06
0.002342816160650251,1.0,6.7201512532955846e-06
0.00234287217002558,1.0,6.7201653243091844e-06
0.00234292818207899,1.0,6.72026086610029e-06
0.0023429841968106726,1.0,6.72166014388466e-06
0.0023430402142208197,1.0,6.7223125798005656e-06
0.0023430962343096236,1.0,6.7235656976823755e-06
0.0023431522570772764,1.0,6.723927332259161e-06
0.00234320828252397,1.0,6.724379018059748e-06
0.002343264310649897,1.0,6.724592756973162e-06
0.00234332034145525,1.0,6.724941104721926e-06
0.00234337637494022,1.0,6.7254010224488535e-06
0.002343432411105,1.0,6.726108148020242e-06
0.002343488449949782,1.0,6.726569711630043e-06
0.0023435444914747592,1.0,6.72682126473033e-06
0.0023436005356801226,1.0,6.727085406172442e-06
0.002343656582566065,1.0,6.727136321330287e-06
0.0023437126321327784,1.0,6.728998082069945e-06
0.002343768684380456,1.0,6.729773394923976e-06
0.002343824739309289,1.0,6.7300891493734455e-06
0.002343880796919471,1.0,6.730095304641956e-06
0.0023439368572111935,1.0,6.730106146096081e-06
0.0023439929201846494,1.0,6.731196877401378e-06
0.0023440489858400308,1.0,6.731575399895358e-06
0.00234410505417753,1.0,6.731631408278802e-06
0.00234416112519734,1.0,6.7318298251016e-06
0.0023442171988996533,1.0,6.732242852412777e-06
0.002344273275284662,1.0,6.7326551219799715e-06
0.0023443293543525586,1.0,6.732820629573568e-06
0.0023443854361035357,1.0,6.733336644180827e-06
0.002344441520537786,1.0,6.733537535945169e-06
0.0023444976076555024,1.0,6.735552852591407e-06
0.002344553697456877,1.0,6.73575030934423e-06
0.0023446097899421023,1.0,6.736107537830165e-06
0.0023446658851113715,1.0,6.73643461322339e-06
0.002344721982964877,1.0,6.7366566325660895e-06
0.0023447780835028115,1.0,6.7376756135994954e-06
0.0023448341867253674,1.0,6.739758997001546e-06
0.0023448902926327376,1.0,6.740309424347121e-06
0.002344946401225115,1.0,6.7411348228996346e-06
0.002345002512502692,1.0,6.741172186399856e-06
0.0023451147431142166,1.0,6.741888612541494e-06
0.00234517086244855,1.0,6.742939345281501e-06
0.002345226984468854,1.0,6.74357810428501e-06
0.002345283109175322,1.0,6.743711885539565e-06
0.0023453392365681463,1.0,6.743868811260954e-06
0.0023453953666475206,1.0,6.745067808955367e-06
0.0023454514994136373,1.0,6.745121450991455e-06
0.002345507634866689,1.0,6.745994628000182e-06
0.002345563773006869,1.0,6.746590936387486e-06
0.0023456199138343703,1.0,6.746654878030878e-06
0.002345676057349386,1.0,6.746692737366692e-06
0.002345732203552109,1.0,6.747141579048216e-06
0.002345788352442732,1.0,6.747165702560088e-06
0.0023458445040214475,1.0,6.7481870149573985e-06
0.00234590065828845,1.0,6.748444366859602e-06
0.0023459568152439316,1.0,6.7491965576918334e-06
0.002346012974888086,1.0,6.7503558199563855e-06
0.0023460691372211052,1.0,6.7507752001940015e-06
0.002346125302243183,1.0,6.752445224000266e-06
0.002346181469954513,1.0,6.753484398405647e-06
0.0023462376403552876,1.0,6.753931024313377e-06
0.0023462938134457,1.0,6.754315506384535e-06
0.002346349989225944,1.0,6.754674338365312e-06
0.002346406167696212,1.0,6.75473947068261e-06
0.002346462348856698,1.0,6.7557114565767215e-06
0.002346518532707595,1.0,6.755745778611783e-06
0.002346574719249096,1.0,6.755792562629438e-06
0.0023466309084813944,1.0,6.755876273749062e-06
0.0023466871004046838,1.0,6.755882433231111e-06
0.002346743295019157,1.0,6.755987594347664e-06
0.0023467994923250077,1.0,6.756237813964031e-06
0.002346855692322429,1.0,6.756492047756205e-06
0.002346911895011615,1.0,6.757048600980628e-06
0.002346968100392758,1.0,6.757078846453939e-06
0.002347024308466052,1.0,6.758097295821399e-06
0.0023470805192316903,1.0,6.758395829841358e-06
0.0023471367326898668,1.0,6.75883242493025e-06
0.0023471929488407743,1.0,6.759300586462794e-06
0.0023472491676846063,1.0,6.7596325106443295e-06
0.002347305389221557,1.0,6.759648834308697e-06
0.0023473616134518194,1.0,6.75995214723052e-06
0.002347417840375587,1.0,6.76007044001086e-06
0.0023474740699930535,1.0,6.760071597442149e-06
0.0023475303023044124,1.0,6.761526948908107e-06
0.0023475865373098577,1.0,6.76301511030725e-06
0.002347642775009582,1.0,6.763107028066007e-06
0.00234769901540378,1.0,6.763623855491032e-06
0.0023477552584926452,1.0,6.764115993852478e-06
0.002347811504276371,1.0,6.76417919928871e-06
0.0023478677527551508,1.0,6.765503655714619e-06
0.002347924003929179,1.0,6.7659784204023256e-06
0.0023479802577986487,1.0,6.765984982173458e-06
0.002348036514363754,1.0,6.7662464100982974e-06
0.0023480927736246886,1.0,6.766305252952559e-06
0.002348149035581646,1.0,6.7673783924340715e-06
0.0023482053002348204,1.0,6.7678061584089944e-06
0.0023482615675844056,1.0,6.7679954296007646e-06
0.002348317837630595,1.0,6.769581674086669e-06
0.0023483741103735834,1.0,6.770043818555358e-06
0.0023484303858135633,1.0,6.77022939316208e-06
0.00234848666395073,1.0,6.770345447499192e-06
0.002348542944785276,1.0,6.770401631138565e-06
0.0023485992283173965,1.0,6.770641199830262e-06
0.002348655514547285,1.0,6.771259210228282e-06
0.002348711803475135,1.0,6.771316899045688e-06
0.0023487680951011407,1.0,6.771518581786079e-06
0.002348824389425497,1.0,6.77175007270075e-06
0.0023488806864483966,1.0,6.771953682468721e-06
0.0023489369861700343,1.0,6.772027429539069e-06
0.002348993288590604,1.0,6.772317750965198e-06
0.0023490495937103,1.0,6.772481728064054e-06
0.002349105901529316,1.0,6.77250497694822e-06
0.002349162212047846,1.0,6.772904830437471e-06
0.002349218525266085,1.0,6.773609000267138e-06
0.002349274841184226,1.0,6.773790711004186e-06
0.0023493311598024643,1.0,6.7738507443057955e-06
0.0023493874811209934,1.0,6.77423333291455e-06
0.0023494438051400077,1.0,6.774243137789271e-06
0.002349500131859701,1.0,6.774467326948921e-06
0.0023495564612802684,1.0,6.774787965258874e-06
0.0023496127934019037,1.0,6.775355203008212e-06
0.002349669128224801,1.0,6.77545742835903e-06
0.002349725465749155,1.0,6.775571984187224e-06
0.0023497818059751594,1.0,6.775933701449516e-06
0.002349838148903009,1.0,6.7765225157513325e-06
0.0023498944945328985,1.0,6.777068485454019e-06
0.0023499508428650217,1.0,6.777471221745749e-06
0.0023500071938995734,1.0,6.777812472404616e-06
0.0023500635476367475,1.0,6.778097375992901e-06
0.0023501199040767387,1.0,6.778525471214915e-06
0.0023501762632197414,1.0,6.778908012459495e-06
0.0023502326250659502,1.0,6.780561339990302e-06
0.00235028898961556,1.0,6.781668826442276e-06
0.0023503453568687644,1.0,6.781705954405654e-06
0.0023504017268257587,1.0,6.7818460741197485e-06
0.0023504580994867367,1.0,6.782455545948266e-06
0.0023505144748518936,1.0,6.782870282367623e-06
0.0023505708529214238,1.0,6.783284483082551e-06
0.002350627233695522,1.0,6.7844409040019236e-06
0.0023506836171743825,1.0,6.785180933277902e-06
0.0023507400033582,1.0,6.785564521470847e-06
0.0023507963922471693,1.0,6.7862130484018894e-06
0.0023508527838414853,1.0,6.786401973380375e-06
0.0023509091781413424,1.0,6.786933573746692e-06
0.0023509655751469353,1.0,6.787089345832097e-06
0.0023510219748584587,1.0,6.787972313097702e-06
0.002351078377276108,1.0,6.7881696486894735e-06
0.002351134782400077,1.0,6.788204255857999e-06
0.0023511911902305608,1.0,6.788794087373223e-06
0.0023513040140118527,1.0,6.78899600572438e-06
0.0023513604299630502,1.0,6.789595876574117e-06
0.002351416848621542,1.0,6.790255698829924e-06
0.002351473269987523,1.0,6.791026436162266e-06
0.0023515296940611876,1.0,6.791122642635833e-06
0.0023515861208427318,1.0,6.791567865716547e-06
0.0023516425503323493,1.0,6.7920928201708935e-06
0.002351698982530236,1.0,6.792243072215623e-06
0.0023517554174365867,1.0,6.793510038030479e-06
0.002351811855051596,1.0,6.794227526140573e-06
0.002351868295375459,1.0,6.794735128317897e-06
0.002351924738408371,1.0,6.796177977589761e-06
0.002351981184150527,1.0,6.796721667395144e-06
0.0023520376326021217,1.0,6.796830713371827e-06
0.0023520940837633507,1.0,6.797402726879199e-06
0.0023521505376344087,1.0,6.7981032897131905e-06
0.002352206994215491,1.0,6.798175610847682e-06
0.0023522634535067927,1.0,6.7985419482750895e-06
0.002352319915508509,1.0,6.798885805833036e-06
0.0023523763802208355,1.0,6.799278154121793e-06
0.0023524328476439665,1.0,6.799383702807491e-06
0.002352489317778098,1.0,6.800281704540498e-06
0.0023525457906234245,1.0,6.800301156139366e-06
0.0023526022661801422,1.0,6.800703093663172e-06
0.0023526587444484457,1.0,6.800789840635611e-06
0.0023527152254285305,1.0,6.801075626017825e-06
0.0023527717091205917,1.0,6.801731425914759e-06
0.0023528281955248246,1.0,6.802144325781483e-06
0.002352884684641425,1.0,6.802362871832058e-06
0.002352941176470588,1.0,6.802451211235505e-06
0.0023529976710125093,1.0,6.803011743562387e-06
0.002353054168267384,1.0,6.803498201658563e-06
0.002353110668235407,1.0,6.803547081881353e-06
0.002353167170916775,1.0,6.80371197633729e-06
0.002353223676311682,1.0,6.804167646991825e-06
0.0023532801844203246,1.0,6.804827387207841e-06
0.002353336695242898,1.0,6.805501670262608e-06
0.0023533932087795974,1.0,6.806192006948956e-06
0.002353449725030619,1.0,6.806330965088527e-06
0.0023535062439961575,1.0,6.806572614161016e-06
0.002353562765676409,1.0,6.807342600572331e-06
0.002353619290071569,1.0,6.8073929410662845e-06
0.0023536758171818334,1.0,6.807733086099094e-06
0.0023537323470073975,1.0,6.8079167866566455e-06
0.002353788879548457,1.0,6.808340391129476e-06
0.0023538454148052074,1.0,6.808353201537581e-06
0.0023539019527778443,1.0,6.809168912531613e-06
0.0023539584934665642,1.0,6.809474920166216e-06
0.002354015036871562,1.0,6.809915744805643e-06
0.0023540715829930337,1.0,6.81083401002981e-06
0.0023541281318311754,1.0,6.811471833192657e-06
0.0023541846833861823,1.0,6.811567060691202e-06
0.0023542412376582507,1.0,6.8117416805439204e-06
0.002354297794647576,1.0,6.811988497052888e-06
0.0023543543543543544,1.0,6.812277869478703e-06
0.0023544109167787813,1.0,6.812753877388797e-06
0.0023544674819210533,1.0,6.8128208947598275e-06
0.0023545240497813654,1.0,6.8131201258516045e-06
0.0023545806203599143,1.0,6.813894630057235e-06
0.0023546371936568958,1.0,6.814005433741592e-06
0.002354693769672505,1.0,6.814228245304959e-06
0.0023547503484069392,1.0,6.81448605855768e-06
0.0023548069298603936,1.0,6.814661772476566e-06
0.0023548635140330644,1.0,6.815697950485286e-06
0.002354920100925147,1.0,6.816334951996047e-06
0.0023549766905368386,1.0,6.817194470652135e-06
0.0023550332828683345,1.0,6.817220320328212e-06
0.002355089877919831,1.0,6.817432322905953e-06
0.0023551464756915237,1.0,6.8176790151536515e-06
0.00235520307618361,1.0,6.817828261186303e-06
0.0023552596793962846,1.0,6.81790823413633e-06
0.0023553162853297443,1.0,6.81951558011098e-06
0.0023553728939841854,1.0,6.820249553687003e-06
0.002355429505359804,1.0,6.820449305286199e-06
0.002355486119456796,1.0,6.821792409670832e-06
0.002355542736275358,1.0,6.822362937799013e-06
0.0023555993558156863,1.0,6.822621967036572e-06
0.002355655978077977,1.0,6.822686340293582e-06
0.002355712603062426,1.0,6.8232580695678685e-06
0.0023557692307692307,1.0,6.823406598491128e-06
0.0023558258611985866,1.0,6.823620755495582e-06
0.00235588249435069,1.0,6.824204933516218e-06
0.0023559391302257373,1.0,6.824999855325958e-06
0.0023559957688239256,1.0,6.826668728922484e-06
0.00235605241014545,1.0,6.826859151154145e-06
0.0023561090541905083,1.0,6.827220878719525e-06
0.002356165700959296,1.0,6.828119375591513e-06
0.00235622235045201,1.0,6.8283668947436705e-06
0.0023562790026688467,1.0,6.828554249781039e-06
0.0023563356576100022,1.0,6.82951623785526e-06
0.0023563923152756737,1.0,6.829920879377935e-06
0.0023564489756660576,1.0,6.83013801615674e-06
0.00235650563878135,1.0,6.83045259066656e-06
0.0023565623046217475,1.0,6.830620711429022e-06
0.0023566189731874473,1.0,6.8307170150884905e-06
0.0023566756444786457,1.0,6.830771329266088e-06
0.0023567323184955392,1.0,6.830893545388903e-06
0.0023567889952383243,1.0,6.831574498045508e-06
0.002356845674707198,1.0,6.8326094730522285e-06
0.0023569023569023568,1.0,6.8326454655601205e-06
0.002356959041823998,1.0,6.832808572221843e-06
0.0023570157294723173,1.0,6.8333223612647854e-06
0.0023570724198475118,1.0,6.834670801604263e-06
0.0023571291129497788,1.0,6.834885033538341e-06
0.0023571858087793143,1.0,6.8354340304530904e-06
0.002357242507336316,1.0,6.835721729863462e-06
0.00235729920862098,1.0,6.836203349655657e-06
0.0023573559126335033,1.0,6.837803241792722e-06
0.002357412619374083,1.0,6.838188194975324e-06
0.0023574693288429156,1.0,6.838379816059809e-06
0.002357526041040198,1.0,6.8389427198452215e-06
0.002357582755966128,1.0,6.839562972180481e-06
0.002357639473620901,1.0,6.840016498522671e-06
0.0023576961940047153,1.0,6.841035755356774e-06
0.0023577529171177674,1.0,6.841134269429218e-06
0.0023578096429602543,1.0,6.841163127269225e-06
0.0023578663715323727,1.0,6.8413081073223095e-06
0.0023579231028343197,1.0,6.841924879668174e-06
